seed,phase,phase_name,phase_total_runs,phase_epochs_per_run,run_idx,run_total,lr,wd,bs,drop_path_rate,epoch,epoch_total,loss,train_acc_pct,test_acc_pct
[38042],3,grid search,27,30,11,27,1e-05,0.02,256,0.1,7,30,0.5074,82.1,79.81
[38042],3,grid search,27,30,11,27,1e-05,0.02,256,0.1,8,30,0.5089,81.85,79.62
[38042],3,grid search,27,30,11,27,1e-05,0.02,256,0.1,9,30,0.5131,81.83,79.59
[38042],3,grid search,27,30,11,27,1e-05,0.02,256,0.1,10,30,0.5093,82.01,79.8
[38042],3,grid search,27,30,11,27,1e-05,0.02,256,0.1,11,30,0.506,82.14,79.95
[38042],3,grid search,27,30,11,27,1e-05,0.02,256,0.1,12,30,0.5085,82.01,79.73
[38042],3,grid search,27,30,11,27,1e-05,0.02,256,0.1,13,30,0.5003,82.26,79.8
[38042],3,grid search,27,30,11,27,1e-05,0.02,256,0.1,14,30,0.5014,82.22,79.97
[38042],3,grid search,27,30,11,27,1e-05,0.02,256,0.1,15,30,0.5005,82.33,79.83
[38042],3,grid search,27,30,11,27,1e-05,0.02,256,0.1,16,30,0.4976,82.26,79.83
[38042],3,grid search,27,30,11,27,1e-05,0.02,256,0.1,17,30,0.4983,82.43,79.91
[38042],3,grid search,27,30,11,27,1e-05,0.02,256,0.1,18,30,0.4958,82.55,79.89
[38042],3,grid search,27,30,11,27,1e-05,0.02,256,0.1,19,30,0.4937,82.55,79.85
[38042],3,grid search,27,30,11,27,1e-05,0.02,256,0.1,20,30,0.4919,82.68,79.94
[38042],3,grid search,27,30,11,27,1e-05,0.02,256,0.1,21,30,0.4912,82.75,79.91
[38042],3,grid search,27,30,11,27,1e-05,0.02,256,0.1,22,30,0.4889,82.7,80.18
[38042],3,grid search,27,30,11,27,1e-05,0.02,256,0.1,23,30,0.4876,82.8,80.11
[38042],3,grid search,27,30,11,27,1e-05,0.02,256,0.1,24,30,0.4903,82.67,80.0
[38042],3,grid search,27,30,11,27,1e-05,0.02,256,0.1,25,30,0.4878,82.68,80.08
[38042],3,grid search,27,30,11,27,1e-05,0.02,256,0.1,26,30,0.4858,82.84,80.07
[38042],3,grid search,27,30,11,27,1e-05,0.02,256,0.1,27,30,0.4805,83.0,80.16
[38042],3,grid search,27,30,11,27,1e-05,0.02,256,0.1,28,30,0.4807,82.9,80.18
[38042],3,grid search,27,30,11,27,1e-05,0.02,256,0.1,29,30,0.4819,82.97,80.29
[38042],3,grid search,27,30,11,27,1e-05,0.02,256,0.1,30,30,0.4758,83.27,80.04
[38042],3,grid search,27,30,12,27,1e-05,0.02,256,0.2,1,30,0.5654,79.99,79.58
[38042],3,grid search,27,30,12,27,1e-05,0.02,256,0.2,2,30,0.563,80.09,79.51
[38042],3,grid search,27,30,12,27,1e-05,0.02,256,0.2,3,30,0.5625,80.4,79.54
[38042],3,grid search,27,30,12,27,1e-05,0.02,256,0.2,4,30,0.5574,80.36,79.54
[38042],3,grid search,27,30,12,27,1e-05,0.02,256,0.2,5,30,0.556,80.54,79.54
[38042],3,grid search,27,30,12,27,1e-05,0.02,256,0.2,6,30,0.5541,80.42,79.45
[38042],3,grid search,27,30,12,27,1e-05,0.02,256,0.2,7,30,0.5497,80.71,79.63
[38042],3,grid search,27,30,12,27,1e-05,0.02,256,0.2,8,30,0.5524,80.49,79.68
[38042],3,grid search,27,30,12,27,1e-05,0.02,256,0.2,9,30,0.5531,80.37,79.52
[38042],3,grid search,27,30,12,27,1e-05,0.02,256,0.2,10,30,0.5442,80.72,79.77
[38042],3,grid search,27,30,12,27,1e-05,0.02,256,0.2,11,30,0.5463,80.83,79.77
[38042],3,grid search,27,30,12,27,1e-05,0.02,256,0.2,12,30,0.5465,80.85,79.62
[38042],3,grid search,27,30,12,27,1e-05,0.02,256,0.2,13,30,0.5464,80.85,79.74
[38042],3,grid search,27,30,12,27,1e-05,0.02,256,0.2,14,30,0.5437,80.89,79.82
[38042],3,grid search,27,30,12,27,1e-05,0.02,256,0.2,15,30,0.5447,80.83,79.83
[38042],3,grid search,27,30,12,27,1e-05,0.02,256,0.2,16,30,0.5347,81.17,79.9
[38042],3,grid search,27,30,12,27,1e-05,0.02,256,0.2,17,30,0.5364,81.2,79.7
[38042],3,grid search,27,30,12,27,1e-05,0.02,256,0.2,18,30,0.5373,81.24,79.66
[38042],3,grid search,27,30,12,27,1e-05,0.02,256,0.2,19,30,0.5372,81.03,79.67
[38042],3,grid search,27,30,12,27,1e-05,0.02,256,0.2,20,30,0.5307,81.41,79.77
[38042],3,grid search,27,30,12,27,1e-05,0.02,256,0.2,21,30,0.537,81.03,79.87
[38042],3,grid search,27,30,12,27,1e-05,0.02,256,0.2,22,30,0.5316,81.17,79.99
[38042],3,grid search,27,30,12,27,1e-05,0.02,256,0.2,23,30,0.5286,81.28,79.86
[38042],3,grid search,27,30,12,27,1e-05,0.02,256,0.2,24,30,0.5304,81.39,79.99
[38042],3,grid search,27,30,12,27,1e-05,0.02,256,0.2,25,30,0.527,81.39,80.04
[38042],3,grid search,27,30,12,27,1e-05,0.02,256,0.2,26,30,0.5252,81.33,80.14
[38042],3,grid search,27,30,12,27,1e-05,0.02,256,0.2,27,30,0.5217,81.6,79.96
[38042],3,grid search,27,30,12,27,1e-05,0.02,256,0.2,28,30,0.5239,81.46,79.87
[38042],3,grid search,27,30,12,27,1e-05,0.02,256,0.2,29,30,0.5223,81.3,80.08
[38042],3,grid search,27,30,12,27,1e-05,0.02,256,0.2,30,30,0.5211,81.5,80.12
[38042],3,grid search,27,30,13,27,1e-05,0.07,256,0.0,1,30,0.4795,83.17,79.52
[38042],3,grid search,27,30,13,27,1e-05,0.07,256,0.0,2,30,0.4784,83.08,79.31
[38042],3,grid search,27,30,13,27,1e-05,0.07,256,0.0,3,30,0.4776,83.04,79.5
[38042],3,grid search,27,30,13,27,1e-05,0.07,256,0.0,4,30,0.4714,83.5,79.52
[38042],3,grid search,27,30,13,27,1e-05,0.07,256,0.0,5,30,0.4723,83.28,79.4
[38042],3,grid search,27,30,13,27,1e-05,0.07,256,0.0,6,30,0.4723,83.41,79.54
[38042],3,grid search,27,30,13,27,1e-05,0.07,256,0.0,7,30,0.4684,83.48,79.66
[38042],3,grid search,27,30,13,27,1e-05,0.07,256,0.0,8,30,0.4662,83.46,79.61
[38042],3,grid search,27,30,13,27,1e-05,0.07,256,0.0,9,30,0.4616,83.83,79.63
[38042],3,grid search,27,30,13,27,1e-05,0.07,256,0.0,10,30,0.4588,83.79,79.63
[38042],3,grid search,27,30,13,27,1e-05,0.07,256,0.0,11,30,0.4581,83.8,79.7
[38042],3,grid search,27,30,13,27,1e-05,0.07,256,0.0,12,30,0.4607,83.71,79.69
[38042],3,grid search,27,30,13,27,1e-05,0.07,256,0.0,13,30,0.4551,84.05,79.54
[38042],3,grid search,27,30,13,27,1e-05,0.07,256,0.0,14,30,0.4563,83.9,79.58
[38042],3,grid search,27,30,13,27,1e-05,0.07,256,0.0,15,30,0.45,83.99,79.72
[38042],3,grid search,27,30,13,27,1e-05,0.07,256,0.0,16,30,0.4528,84.04,79.91
[38042],3,grid search,27,30,13,27,1e-05,0.07,256,0.0,17,30,0.4458,84.34,79.73
[38042],3,grid search,27,30,13,27,1e-05,0.07,256,0.0,18,30,0.4492,84.16,79.81
[38042],3,grid search,27,30,13,27,1e-05,0.07,256,0.0,19,30,0.4478,84.19,79.77
[38042],3,grid search,27,30,13,27,1e-05,0.07,256,0.0,20,30,0.4442,84.34,79.87
[38042],3,grid search,27,30,13,27,1e-05,0.07,256,0.0,21,30,0.4396,84.42,79.67
[38042],3,grid search,27,30,13,27,1e-05,0.07,256,0.0,22,30,0.4396,84.52,79.94
[38042],3,grid search,27,30,13,27,1e-05,0.07,256,0.0,23,30,0.4425,84.4,79.76
[38042],3,grid search,27,30,13,27,1e-05,0.07,256,0.0,24,30,0.4383,84.63,80.0
[38042],3,grid search,27,30,13,27,1e-05,0.07,256,0.0,25,30,0.4375,84.63,79.88
[38042],3,grid search,27,30,13,27,1e-05,0.07,256,0.0,26,30,0.437,84.56,79.96
[38042],3,grid search,27,30,13,27,1e-05,0.07,256,0.0,27,30,0.4316,84.74,79.93
[38042],3,grid search,27,30,13,27,1e-05,0.07,256,0.0,28,30,0.4334,84.75,79.98
[38042],3,grid search,27,30,13,27,1e-05,0.07,256,0.0,29,30,0.4305,84.75,80.02
[38042],3,grid search,27,30,13,27,1e-05,0.07,256,0.0,30,30,0.4318,84.93,80.01
[38042],3,grid search,27,30,14,27,1e-05,0.07,256,0.1,1,30,0.5212,81.49,79.52
[38042],3,grid search,27,30,14,27,1e-05,0.07,256,0.1,2,30,0.519,81.77,79.8
[38042],3,grid search,27,30,14,27,1e-05,0.07,256,0.1,3,30,0.5178,81.74,79.6
[38042],3,grid search,27,30,14,27,1e-05,0.07,256,0.1,4,30,0.5153,81.62,79.58
[38042],3,grid search,27,30,14,27,1e-05,0.07,256,0.1,5,30,0.5147,81.78,79.53
[38042],3,grid search,27,30,14,27,1e-05,0.07,256,0.1,6,30,0.5174,81.94,79.51
[38042],3,grid search,27,30,14,27,1e-05,0.07,256,0.1,7,30,0.5132,81.87,79.54
[38042],3,grid search,27,30,14,27,1e-05,0.07,256,0.1,8,30,0.5093,81.92,79.71
[38042],3,grid search,27,30,14,27,1e-05,0.07,256,0.1,9,30,0.5066,82.23,79.59
[38042],3,grid search,27,30,14,27,1e-05,0.07,256,0.1,10,30,0.5057,82.15,79.8
[38042],3,grid search,27,30,14,27,1e-05,0.07,256,0.1,11,30,0.5067,82.09,79.82
[38042],3,grid search,27,30,14,27,1e-05,0.07,256,0.1,12,30,0.5086,82.04,79.8
[38042],3,grid search,27,30,14,27,1e-05,0.07,256,0.1,13,30,0.4978,82.55,79.85
[38042],3,grid search,27,30,14,27,1e-05,0.07,256,0.1,14,30,0.5048,82.06,79.81
[38042],3,grid search,27,30,14,27,1e-05,0.07,256,0.1,15,30,0.4994,82.31,79.88
[38042],3,grid search,27,30,14,27,1e-05,0.07,256,0.1,16,30,0.4993,82.37,79.89
[38042],3,grid search,27,30,14,27,1e-05,0.07,256,0.1,17,30,0.497,82.51,79.8
[38042],3,grid search,27,30,14,27,1e-05,0.07,256,0.1,18,30,0.4952,82.45,79.71
[38042],3,grid search,27,30,14,27,1e-05,0.07,256,0.1,19,30,0.4937,82.52,79.91
[38042],3,grid search,27,30,14,27,1e-05,0.07,256,0.1,20,30,0.4954,82.55,79.85
[38042],3,grid search,27,30,14,27,1e-05,0.07,256,0.1,21,30,0.4906,82.65,80.02
[38042],3,grid search,27,30,14,27,1e-05,0.07,256,0.1,22,30,0.4872,82.8,80.04
[38042],3,grid search,27,30,14,27,1e-05,0.07,256,0.1,23,30,0.4906,82.64,80.06
[38042],3,grid search,27,30,14,27,1e-05,0.07,256,0.1,24,30,0.4937,82.6,79.81
[38042],3,grid search,27,30,14,27,1e-05,0.07,256,0.1,25,30,0.4912,82.71,80.1
[38042],3,grid search,27,30,14,27,1e-05,0.07,256,0.1,26,30,0.4814,83.0,80.03
[38042],3,grid search,27,30,14,27,1e-05,0.07,256,0.1,27,30,0.4855,82.97,80.08
[38042],3,grid search,27,30,14,27,1e-05,0.07,256,0.1,28,30,0.4856,82.89,79.95
[38042],3,grid search,27,30,14,27,1e-05,0.07,256,0.1,29,30,0.4814,83.03,79.93
[38042],3,grid search,27,30,14,27,1e-05,0.07,256,0.1,30,30,0.48,83.21,80.14
[38042],3,grid search,27,30,15,27,1e-05,0.07,256,0.2,1,30,0.565,79.96,79.74
[38042],3,grid search,27,30,15,27,1e-05,0.07,256,0.2,2,30,0.5627,80.17,79.53
[38042],3,grid search,27,30,15,27,1e-05,0.07,256,0.2,3,30,0.5582,80.32,79.44
[38042],3,grid search,27,30,15,27,1e-05,0.07,256,0.2,4,30,0.5589,80.32,79.84
[38042],3,grid search,27,30,15,27,1e-05,0.07,256,0.2,5,30,0.5527,80.53,79.67
[38042],3,grid search,27,30,15,27,1e-05,0.07,256,0.2,6,30,0.5539,80.39,79.63
[38042],3,grid search,27,30,15,27,1e-05,0.07,256,0.2,7,30,0.5553,80.38,79.68
[38042],3,grid search,27,30,15,27,1e-05,0.07,256,0.2,8,30,0.5541,80.53,79.62
[38042],3,grid search,27,30,15,27,1e-05,0.07,256,0.2,9,30,0.5466,80.69,79.69
[38042],3,grid search,27,30,15,27,1e-05,0.07,256,0.2,10,30,0.5475,80.6,79.57
[38042],3,grid search,27,30,15,27,1e-05,0.07,256,0.2,11,30,0.5499,80.58,79.68
[38042],3,grid search,27,30,15,27,1e-05,0.07,256,0.2,12,30,0.5449,80.74,79.76
[38042],3,grid search,27,30,15,27,1e-05,0.07,256,0.2,13,30,0.5449,80.66,79.6
[38042],3,grid search,27,30,15,27,1e-05,0.07,256,0.2,14,30,0.5412,80.82,79.74
[38042],3,grid search,27,30,15,27,1e-05,0.07,256,0.2,15,30,0.5402,81.04,79.74
[38042],3,grid search,27,30,15,27,1e-05,0.07,256,0.2,16,30,0.5369,81.07,79.6
[38042],3,grid search,27,30,15,27,1e-05,0.07,256,0.2,17,30,0.5368,80.89,79.8
[38042],3,grid search,27,30,15,27,1e-05,0.07,256,0.2,18,30,0.5364,81.15,79.92
[38042],3,grid search,27,30,15,27,1e-05,0.07,256,0.2,19,30,0.5364,81.19,79.91
[38042],3,grid search,27,30,15,27,1e-05,0.07,256,0.2,20,30,0.5359,80.96,79.87
[38042],3,grid search,27,30,15,27,1e-05,0.07,256,0.2,21,30,0.5317,81.22,79.99
[38042],3,grid search,27,30,15,27,1e-05,0.07,256,0.2,22,30,0.5296,81.18,79.88
[38042],3,grid search,27,30,15,27,1e-05,0.07,256,0.2,23,30,0.5282,81.39,79.77
[38042],3,grid search,27,30,15,27,1e-05,0.07,256,0.2,24,30,0.5271,81.41,80.06
[38042],3,grid search,27,30,15,27,1e-05,0.07,256,0.2,25,30,0.5272,81.19,79.99
[38042],3,grid search,27,30,15,27,1e-05,0.07,256,0.2,26,30,0.5238,81.58,79.8
[38042],3,grid search,27,30,15,27,1e-05,0.07,256,0.2,27,30,0.5256,81.47,79.86
[38042],3,grid search,27,30,15,27,1e-05,0.07,256,0.2,28,30,0.5259,81.39,80.15
[38042],3,grid search,27,30,15,27,1e-05,0.07,256,0.2,29,30,0.5223,81.64,80.08
[38042],3,grid search,27,30,15,27,1e-05,0.07,256,0.2,30,30,0.5234,81.57,80.13
[38042],3,grid search,27,30,16,27,1e-05,0.15,256,0.0,1,30,0.4807,83.04,79.62
[38042],3,grid search,27,30,16,27,1e-05,0.15,256,0.0,2,30,0.4798,83.25,79.51
[38042],3,grid search,27,30,16,27,1e-05,0.15,256,0.0,3,30,0.4764,83.13,79.49
[38042],3,grid search,27,30,16,27,1e-05,0.15,256,0.0,4,30,0.475,83.15,79.57
[38042],3,grid search,27,30,16,27,1e-05,0.15,256,0.0,5,30,0.4715,83.35,79.56
[38042],3,grid search,27,30,16,27,1e-05,0.15,256,0.0,6,30,0.4701,83.51,79.66
[38042],3,grid search,27,30,16,27,1e-05,0.15,256,0.0,7,30,0.4681,83.44,79.75
[38042],3,grid search,27,30,16,27,1e-05,0.15,256,0.0,8,30,0.4678,83.53,79.83
[38042],3,grid search,27,30,16,27,1e-05,0.15,256,0.0,9,30,0.4627,83.6,79.63
[38042],3,grid search,27,30,16,27,1e-05,0.15,256,0.0,10,30,0.4634,83.64,79.44
[38042],3,grid search,27,30,16,27,1e-05,0.15,256,0.0,11,30,0.4629,83.63,79.71
[38042],3,grid search,27,30,16,27,1e-05,0.15,256,0.0,12,30,0.4596,83.8,79.8
[38042],3,grid search,27,30,16,27,1e-05,0.15,256,0.0,13,30,0.4574,83.88,79.77
[38042],3,grid search,27,30,16,27,1e-05,0.15,256,0.0,14,30,0.4551,84.02,79.81
[38042],3,grid search,27,30,16,27,1e-05,0.15,256,0.0,15,30,0.4506,84.15,79.97
[38042],3,grid search,27,30,16,27,1e-05,0.15,256,0.0,16,30,0.4521,83.99,79.71
[38042],3,grid search,27,30,16,27,1e-05,0.15,256,0.0,17,30,0.4507,84.19,79.8
[38042],3,grid search,27,30,16,27,1e-05,0.15,256,0.0,18,30,0.4502,84.1,79.7
[38042],3,grid search,27,30,16,27,1e-05,0.15,256,0.0,19,30,0.4491,84.14,79.79
[38042],3,grid search,27,30,16,27,1e-05,0.15,256,0.0,20,30,0.4454,84.42,79.86
[38042],3,grid search,27,30,16,27,1e-05,0.15,256,0.0,21,30,0.4444,84.28,80.04
[38042],3,grid search,27,30,16,27,1e-05,0.15,256,0.0,22,30,0.4424,84.39,80.0
[38042],3,grid search,27,30,16,27,1e-05,0.15,256,0.0,23,30,0.4455,84.28,80.04
[38042],3,grid search,27,30,16,27,1e-05,0.15,256,0.0,24,30,0.4391,84.35,79.87
[38042],3,grid search,27,30,16,27,1e-05,0.15,256,0.0,25,30,0.4356,84.57,79.96
[38042],3,grid search,27,30,16,27,1e-05,0.15,256,0.0,26,30,0.4327,84.81,80.06
[38042],3,grid search,27,30,16,27,1e-05,0.15,256,0.0,27,30,0.4313,84.78,79.93
[38042],3,grid search,27,30,16,27,1e-05,0.15,256,0.0,28,30,0.4306,84.83,79.86
[38042],3,grid search,27,30,16,27,1e-05,0.15,256,0.0,29,30,0.4284,84.87,79.95
[38042],3,grid search,27,30,16,27,1e-05,0.15,256,0.0,30,30,0.4256,84.96,80.08
[38042],3,grid search,27,30,17,27,1e-05,0.15,256,0.1,1,30,0.5189,81.59,79.56
[38042],3,grid search,27,30,17,27,1e-05,0.15,256,0.1,2,30,0.5171,81.64,79.64
[38042],3,grid search,27,30,17,27,1e-05,0.15,256,0.1,3,30,0.5181,81.64,79.62
[38042],3,grid search,27,30,17,27,1e-05,0.15,256,0.1,4,30,0.5166,81.84,79.69
[38042],3,grid search,27,30,17,27,1e-05,0.15,256,0.1,5,30,0.5136,81.85,79.61
[38042],3,grid search,27,30,17,27,1e-05,0.15,256,0.1,6,30,0.5112,81.94,79.77
[38042],3,grid search,27,30,17,27,1e-05,0.15,256,0.1,7,30,0.5141,81.94,79.58
[38042],3,grid search,27,30,17,27,1e-05,0.15,256,0.1,8,30,0.5113,81.95,79.49
[38042],3,grid search,27,30,17,27,1e-05,0.15,256,0.1,9,30,0.5115,81.96,79.79
[38042],3,grid search,27,30,17,27,1e-05,0.15,256,0.1,10,30,0.5068,82.03,79.58
[38042],3,grid search,27,30,17,27,1e-05,0.15,256,0.1,11,30,0.5077,81.94,79.64
[38042],3,grid search,27,30,17,27,1e-05,0.15,256,0.1,12,30,0.5054,81.98,79.53
[38042],3,grid search,27,30,17,27,1e-05,0.15,256,0.1,13,30,0.5066,82.14,79.69
[38042],3,grid search,27,30,17,27,1e-05,0.15,256,0.1,14,30,0.5016,82.21,79.84
[38042],3,grid search,27,30,17,27,1e-05,0.15,256,0.1,15,30,0.4985,82.52,79.61
[38042],3,grid search,27,30,17,27,1e-05,0.15,256,0.1,16,30,0.4965,82.44,79.92
[38042],3,grid search,27,30,17,27,1e-05,0.15,256,0.1,17,30,0.4958,82.54,79.87
[38042],3,grid search,27,30,17,27,1e-05,0.15,256,0.1,18,30,0.4955,82.45,79.76
[38042],3,grid search,27,30,17,27,1e-05,0.15,256,0.1,19,30,0.4926,82.51,79.97
[38042],3,grid search,27,30,17,27,1e-05,0.15,256,0.1,20,30,0.4911,82.86,79.87
[38042],3,grid search,27,30,17,27,1e-05,0.15,256,0.1,21,30,0.4943,82.63,79.86
[38042],3,grid search,27,30,17,27,1e-05,0.15,256,0.1,22,30,0.4909,82.69,79.84
[38042],3,grid search,27,30,17,27,1e-05,0.15,256,0.1,23,30,0.4896,82.7,80.07
[38042],3,grid search,27,30,17,27,1e-05,0.15,256,0.1,24,30,0.4892,82.51,79.73
[38042],3,grid search,27,30,17,27,1e-05,0.15,256,0.1,25,30,0.4852,82.98,79.78
[38042],3,grid search,27,30,17,27,1e-05,0.15,256,0.1,26,30,0.486,82.78,79.98
[38042],3,grid search,27,30,17,27,1e-05,0.15,256,0.1,27,30,0.4851,82.7,80.01
[38042],3,grid search,27,30,17,27,1e-05,0.15,256,0.1,28,30,0.4836,82.99,79.98
[38042],3,grid search,27,30,17,27,1e-05,0.15,256,0.1,29,30,0.4817,83.09,80.04
[38042],3,grid search,27,30,17,27,1e-05,0.15,256,0.1,30,30,0.4836,82.7,80.13
[38042],3,grid search,27,30,18,27,1e-05,0.15,256,0.2,1,30,0.5644,80.08,79.58
[38042],3,grid search,27,30,18,27,1e-05,0.15,256,0.2,2,30,0.5616,80.21,79.46
[38042],3,grid search,27,30,18,27,1e-05,0.15,256,0.2,3,30,0.5607,80.12,79.44
[38042],3,grid search,27,30,18,27,1e-05,0.15,256,0.2,4,30,0.558,80.22,79.53
[38042],3,grid search,27,30,18,27,1e-05,0.15,256,0.2,5,30,0.5548,80.21,79.62
[38042],3,grid search,27,30,18,27,1e-05,0.15,256,0.2,6,30,0.559,80.21,79.52
[38042],3,grid search,27,30,18,27,1e-05,0.15,256,0.2,7,30,0.5506,80.34,79.64
[38042],3,grid search,27,30,18,27,1e-05,0.15,256,0.2,8,30,0.5475,80.6,79.54
[38042],3,grid search,27,30,18,27,1e-05,0.15,256,0.2,9,30,0.5506,80.67,79.56
[38042],3,grid search,27,30,18,27,1e-05,0.15,256,0.2,10,30,0.5499,80.7,79.6
[38042],3,grid search,27,30,18,27,1e-05,0.15,256,0.2,11,30,0.5419,80.91,79.73
[38042],3,grid search,27,30,18,27,1e-05,0.15,256,0.2,12,30,0.5485,80.7,79.72
[38042],3,grid search,27,30,18,27,1e-05,0.15,256,0.2,13,30,0.5437,80.76,79.86
[38042],3,grid search,27,30,18,27,1e-05,0.15,256,0.2,14,30,0.5431,80.83,79.7
[38042],3,grid search,27,30,18,27,1e-05,0.15,256,0.2,15,30,0.5415,80.83,79.78
[38042],3,grid search,27,30,18,27,1e-05,0.15,256,0.2,16,30,0.5379,81.02,79.72
[38042],3,grid search,27,30,18,27,1e-05,0.15,256,0.2,17,30,0.5397,81.12,79.91
[38042],3,grid search,27,30,18,27,1e-05,0.15,256,0.2,18,30,0.5385,81.0,79.96
[38042],3,grid search,27,30,18,27,1e-05,0.15,256,0.2,19,30,0.5364,81.1,79.65
[38042],3,grid search,27,30,18,27,1e-05,0.15,256,0.2,20,30,0.5319,81.27,79.77
[38042],3,grid search,27,30,18,27,1e-05,0.15,256,0.2,21,30,0.5327,81.32,79.8
[38042],3,grid search,27,30,18,27,1e-05,0.15,256,0.2,22,30,0.5346,81.08,79.98
[38042],3,grid search,27,30,18,27,1e-05,0.15,256,0.2,23,30,0.533,81.18,79.78
[38042],3,grid search,27,30,18,27,1e-05,0.15,256,0.2,24,30,0.5313,81.1,79.87
[38042],3,grid search,27,30,18,27,1e-05,0.15,256,0.2,25,30,0.5267,81.31,79.89
[38042],3,grid search,27,30,18,27,1e-05,0.15,256,0.2,26,30,0.5252,81.41,79.96
[38042],3,grid search,27,30,18,27,1e-05,0.15,256,0.2,27,30,0.5259,81.35,79.64
[38042],3,grid search,27,30,18,27,1e-05,0.15,256,0.2,28,30,0.5241,81.64,79.93
[38042],3,grid search,27,30,18,27,1e-05,0.15,256,0.2,29,30,0.5214,81.64,80.02
[38042],3,grid search,27,30,18,27,1e-05,0.15,256,0.2,30,30,0.5257,81.56,80.05
[38042],3,grid search,27,30,19,27,1e-05,0.02,256,0.0,1,30,0.4793,82.99,79.45
[38042],3,grid search,27,30,19,27,1e-05,0.02,256,0.0,2,30,0.4786,83.04,79.54
[38042],3,grid search,27,30,19,27,1e-05,0.02,256,0.0,3,30,0.4746,83.4,79.68
[38042],3,grid search,27,30,19,27,1e-05,0.02,256,0.0,4,30,0.4755,83.28,79.48
[38042],3,grid search,27,30,19,27,1e-05,0.02,256,0.0,5,30,0.473,83.36,79.43
[38042],3,grid search,27,30,19,27,1e-05,0.02,256,0.0,6,30,0.4687,83.48,79.49
[38042],3,grid search,27,30,19,27,1e-05,0.02,256,0.0,7,30,0.4699,83.37,79.66
[38042],3,grid search,27,30,19,27,1e-05,0.02,256,0.0,8,30,0.4679,83.45,79.58
[38042],3,grid search,27,30,19,27,1e-05,0.02,256,0.0,9,30,0.4636,83.63,79.64
[38042],3,grid search,27,30,19,27,1e-05,0.02,256,0.0,10,30,0.461,83.93,79.64
[38042],3,grid search,27,30,19,27,1e-05,0.02,256,0.0,11,30,0.4594,83.74,79.44
[38042],3,grid search,27,30,19,27,1e-05,0.02,256,0.0,12,30,0.458,83.83,79.89
[38042],3,grid search,27,30,19,27,1e-05,0.02,256,0.0,13,30,0.4548,83.93,79.8
[38042],3,grid search,27,30,19,27,1e-05,0.02,256,0.0,14,30,0.4571,83.72,79.67
[38042],3,grid search,27,30,19,27,1e-05,0.02,256,0.0,15,30,0.4538,84.02,79.95
[38042],3,grid search,27,30,19,27,1e-05,0.02,256,0.0,16,30,0.4546,84.08,79.87
[38042],3,grid search,27,30,19,27,1e-05,0.02,256,0.0,17,30,0.4482,84.05,79.58
[38042],3,grid search,27,30,19,27,1e-05,0.02,256,0.0,18,30,0.4424,84.32,79.7
[38042],3,grid search,27,30,19,27,1e-05,0.02,256,0.0,19,30,0.4467,84.15,79.84
[38042],3,grid search,27,30,19,27,1e-05,0.02,256,0.0,20,30,0.4468,84.18,79.85
[38042],3,grid search,27,30,19,27,1e-05,0.02,256,0.0,21,30,0.4451,84.25,79.82
[38042],3,grid search,27,30,19,27,1e-05,0.02,256,0.0,22,30,0.4402,84.46,79.79
[38042],3,grid search,27,30,19,27,1e-05,0.02,256,0.0,23,30,0.4389,84.51,79.68
[38042],3,grid search,27,30,19,27,1e-05,0.02,256,0.0,24,30,0.4388,84.48,79.84
[38042],3,grid search,27,30,19,27,1e-05,0.02,256,0.0,25,30,0.4386,84.42,79.94
[38042],3,grid search,27,30,19,27,1e-05,0.02,256,0.0,26,30,0.433,84.58,80.06
[38042],3,grid search,27,30,19,27,1e-05,0.02,256,0.0,27,30,0.4347,84.59,80.07
[38042],3,grid search,27,30,19,27,1e-05,0.02,256,0.0,28,30,0.43,84.77,79.88
[38042],3,grid search,27,30,19,27,1e-05,0.02,256,0.0,29,30,0.4302,84.89,80.05
[38042],3,grid search,27,30,19,27,1e-05,0.02,256,0.0,30,30,0.4295,84.89,80.12
[38042],3,grid search,27,30,20,27,1e-05,0.02,256,0.1,1,30,0.5202,81.71,79.39
[38042],3,grid search,27,30,20,27,1e-05,0.02,256,0.1,2,30,0.5242,81.48,79.52
[38042],3,grid search,27,30,20,27,1e-05,0.02,256,0.1,3,30,0.5213,81.49,79.67
[38042],3,grid search,27,30,20,27,1e-05,0.02,256,0.1,4,30,0.5158,81.81,79.61
[38042],3,grid search,27,30,20,27,1e-05,0.02,256,0.1,5,30,0.5148,81.84,79.62
[38042],3,grid search,27,30,20,27,1e-05,0.02,256,0.1,6,30,0.5131,81.89,79.64
[38042],3,grid search,27,30,20,27,1e-05,0.02,256,0.1,7,30,0.5135,81.78,79.58
[38042],3,grid search,27,30,20,27,1e-05,0.02,256,0.1,8,30,0.5077,82.09,79.65
[38042],3,grid search,27,30,20,27,1e-05,0.02,256,0.1,9,30,0.51,82.14,79.64
[38042],3,grid search,27,30,20,27,1e-05,0.02,256,0.1,10,30,0.5072,82.1,79.84
[38042],3,grid search,27,30,20,27,1e-05,0.02,256,0.1,11,30,0.5031,82.24,79.76
[38042],3,grid search,27,30,20,27,1e-05,0.02,256,0.1,12,30,0.4996,82.3,80.02
[38042],3,grid search,27,30,20,27,1e-05,0.02,256,0.1,13,30,0.5072,82.15,79.74
[38042],3,grid search,27,30,20,27,1e-05,0.02,256,0.1,14,30,0.5036,82.24,79.83
