seed,phase,phase_name,phase_total_runs,phase_epochs_per_run,run_idx,run_total,lr,wd,bs,drop_path_rate,epoch,epoch_total,loss,train_acc_pct,test_acc_pct,dl_time,train_time,eval_time
[38042],,,,,,,,,,,15,70,0.9747,65.22,65.45,0.78s,2.95s,0.43s
[38042],,,,,,,,,,,15,70,1.0239,63.54,64.13,0.78s,2.93s,0.43s
[38042],,,,,,,,,,,15,70,0.9473,66.07,64.85,0.78s,2.82s,0.43s
[38042],,,,,,,,,,,15,70,0.9813,65.09,65.02,0.78s,2.93s,0.43s
[38042],,,,,,,,,,,15,70,1.01,63.64,65.59,0.78s,2.97s,0.43s
[38042],,,,,,,,,,,15,70,0.8194,70.72,70.53,0.78s,2.81s,0.42s
[38042],,,,,,,,,,,15,70,0.8384,70.1,69.97,0.78s,3.01s,0.49s
[38042],,,,,,,,,,,15,70,0.887,68.36,70.69,0.78s,2.94s,0.44s
[38042],,,,,,,,,,,15,70,0.8118,71.21,66.3,0.79s,2.80s,0.43s
[38042],,,,,,,,,,,15,70,0.863,69.51,68.58,0.78s,2.93s,0.43s
[38042],,,,,,,,,,,15,70,0.8927,68.4,70.16,0.78s,2.94s,0.43s
[38042],,,,,,,,,,,15,70,0.8607,69.26,68.02,0.78s,2.81s,0.43s
[38042],,,,,,,,,,,15,70,0.8574,69.47,71.72,0.78s,2.96s,0.43s
[38042],,,,,,,,,,,15,70,0.8763,68.87,69.99,0.78s,2.94s,0.43s
[38042],,,,,,,,,,,15,70,0.8315,70.37,70.94,0.78s,2.90s,0.44s
[38042],,,,,,,,,,,15,70,0.8504,69.84,69.72,0.78s,3.00s,0.44s
[38042],,,,,,,,,,,15,70,0.8627,69.46,68.26,0.78s,2.93s,0.43s
[38042],,,,,,,,,,,15,70,0.843,70.18,70.89,0.78s,2.82s,0.43s
[38042],,,,,,,,,,,15,70,0.8553,69.78,70.79,0.78s,2.93s,0.43s
[38042],,,,,,,,,,,15,70,0.8648,69.33,71.86,0.78s,2.94s,0.43s
[38042],,,,,,,,,,,15,70,0.8239,71.0,69.34,0.78s,2.82s,0.43s
[38042],,,,,,,,,,,15,70,0.8577,69.71,70.92,0.78s,2.94s,0.43s
[38042],,,,,,,,,,,15,70,0.8672,69.27,66.37,0.78s,2.94s,0.43s
[38042],,,,,,,,,,,15,70,0.9492,66.05,65.49,0.78s,2.84s,0.43s
[38042],,,,,,,,,,,15,70,0.9809,64.88,66.38,0.78s,2.93s,0.43s
[38042],,,,,,,,,,,15,70,0.9928,64.56,66.24,0.78s,2.95s,0.43s
[38042],,,,,,,,,,,15,70,0.9257,66.93,67.25,0.78s,2.80s,0.43s
[38042],,,,,,,,,,,15,70,0.9962,64.65,64.43,0.78s,2.92s,0.43s
[38042],,,,,,,,,,,15,70,1.011,63.87,64.88,0.78s,2.92s,0.42s
[38042],,,,,,,,,,,15,70,0.9524,66.14,65.52,0.78s,2.81s,0.42s
[38042],,,,,,,,,,,15,70,0.9806,65.08,65.81,0.78s,2.93s,0.43s
[38042],,,,,,,,,,,15,70,1.0191,63.51,63.67,0.78s,2.92s,0.43s
[38042],,,,,,,,,,,15,70,0.8208,70.81,71.08,0.78s,2.82s,0.43s
[38042],,,,,,,,,,,15,70,0.8463,69.84,71.24,0.78s,2.95s,0.43s
[38042],,,,,,,,,,,15,70,0.8744,68.92,70.28,0.79s,2.90s,0.42s
[38042],,,,,,,,,,,15,70,0.8459,70.03,69.94,0.78s,2.80s,0.43s
[38042],,,,,,,,,,,15,70,0.8672,69.2,69.94,0.78s,2.91s,0.42s
[38042],,,,,,,,,,,15,70,0.9052,67.86,69.31,0.78s,2.91s,0.42s
[38042],,,,,,,,,,,15,70,0.819,71.0,71.56,0.78s,2.81s,0.43s
[38042],,,,,,,,,,,15,70,0.8759,69.01,69.65,0.78s,2.93s,0.43s
[38042],,,,,,,,,,,15,70,0.9062,67.74,68.45,0.78s,2.92s,0.42s
[38042],,,,,,,,,,,15,70,0.8326,70.42,70.97,0.78s,2.83s,0.42s
[38042],,,,,,,,,,,15,70,0.845,69.95,70.24,0.78s,2.94s,0.42s
[38042],,,,,,,,,,,15,70,0.8783,68.84,70.15,0.78s,2.93s,0.43s
[38042],,,,,,,,,,,15,70,0.8358,70.39,68.66,0.78s,2.80s,0.43s
[38042],,,,,,,,,,,15,70,0.8625,69.56,68.88,0.78s,2.91s,0.42s
[38042],,,,,,,,,,,15,70,0.8454,69.98,70.39,0.78s,2.91s,0.43s
[38042],,,,,,,,,,,15,70,0.8451,70.1,71.18,0.78s,2.81s,0.42s
[38042],,,,,,,,,,,15,70,0.8716,69.21,69.96,0.78s,2.94s,0.42s
[38042],,,,,,,,,,,15,70,0.8653,69.36,70.2,0.78s,2.93s,0.43s
[38042],,,,,,,,,,,15,70,0.9465,66.41,66.11,0.78s,2.80s,0.42s
[38042],,,,,,,,,,,15,70,0.9818,64.88,65.72,0.79s,2.96s,0.43s
[38042],,,,,,,,,,,15,70,1.0037,64.43,65.55,0.78s,2.92s,0.42s
[38042],,,,,,,,,,,15,70,0.948,66.06,66.27,0.79s,2.80s,0.43s
[38042],,,,,,,,,,,15,70,0.9776,65.09,65.76,0.78s,2.91s,0.42s
[38042],,,,,,,,,,,15,70,1.0031,64.2,65.89,0.78s,2.92s,0.43s
[38042],,,,,,,,,,,15,70,0.9474,66.36,66.0,0.78s,2.82s,0.42s
[38042],,,,,,,,,,,15,70,0.9773,65.0,65.43,0.78s,2.92s,0.43s
[38042],,,,,,,,,,,15,70,1.0092,64.04,63.54,0.78s,2.94s,0.43s
[38042],,,,,,,,,,,15,70,0.8329,70.4,70.53,0.78s,2.82s,0.42s
[38042],,,,,,,,,,,15,70,0.8403,70.28,71.21,0.78s,2.92s,0.42s
[38042],,,,,,,,,,,15,70,0.8626,69.46,71.35,0.78s,2.91s,0.42s
[38042],,,,,,,,,,,15,70,0.823,70.66,70.47,0.78s,2.82s,0.43s
[38042],,,,,,,,,,,15,70,0.8663,69.14,70.64,0.79s,2.93s,0.42s
[38042],,,,,,,,,,,15,70,0.8816,68.73,69.64,0.78s,2.93s,0.42s
[38042],,,,,,,,,,,15,70,0.8346,70.35,69.13,0.78s,2.82s,0.43s
[38042],,,,,,,,,,,15,70,0.8764,68.97,67.97,0.78s,2.92s,0.43s
[38042],,,,,,,,,,,15,70,0.9106,67.75,69.56,0.79s,2.91s,0.42s
[38042],,,,,,,,,,,15,70,0.838,70.3,69.53,0.78s,2.80s,0.42s
[38042],,,,,,,,,,,15,70,0.8493,69.9,70.16,0.78s,2.90s,0.42s
[38042],,,,,,,,,,,15,70,0.902,67.89,69.56,0.78s,2.93s,0.43s
[38042],,,,,,,,,,,15,70,0.8351,70.47,71.77,0.78s,2.82s,0.43s
[38042],,,,,,,,,,,15,70,0.8384,70.15,71.36,0.78s,2.94s,0.42s
[38042],,,,,,,,,,,15,70,0.8634,69.26,71.83,0.78s,2.92s,0.43s
[38042],,,,,,,,,,,15,70,0.8403,70.26,70.92,0.78s,2.82s,0.42s
[38042],,,,,,,,,,,15,70,0.8549,69.76,69.34,0.79s,2.93s,0.42s
[38042],,,,,,,,,,,15,70,0.8779,68.79,69.62,0.78s,2.91s,0.42s
[38042],,,,,,,,,,,15,70,0.9375,66.47,65.65,0.78s,2.79s,0.42s
[38042],,,,,,,,,,,15,70,0.9836,64.77,65.69,0.78s,2.92s,0.43s
[38042],,,,,,,,,,,15,70,1.0041,64.06,63.97,0.78s,2.95s,0.42s
[38042],,,,,,,,,,,15,70,0.9271,66.92,66.08,0.78s,2.81s,0.43s
[38042],,,,,,,,,,,15,70,0.9821,65.09,65.36,0.78s,2.93s,0.43s
[38042],,,,,,,,,,,15,70,1.0001,64.13,62.37,0.78s,2.93s,0.42s
[38042],,,,,,,,,,,15,70,0.9421,66.36,66.25,0.78s,2.80s,0.42s
[38042],,,,,,,,,,,15,70,0.9767,65.28,65.44,0.78s,2.92s,0.43s
[38042],,,,,,,,,,,15,70,1.0164,63.63,65.17,0.78s,2.92s,0.43s
[38042],,,,,,,,,,,15,70,0.8005,71.71,71.86,0.78s,2.79s,0.43s
[38042],,,,,,,,,,,15,70,0.8351,70.57,71.15,0.78s,2.93s,0.43s
[38042],,,,,,,,,,,15,70,0.8862,68.51,68.52,0.78s,2.95s,0.43s
[38042],,,,,,,,,,,15,70,0.8499,69.84,69.67,0.78s,2.81s,0.43s
[38042],,,,,,,,,,,15,70,0.8619,69.28,69.91,0.78s,2.94s,0.42s
[38042],,,,,,,,,,,15,70,0.8915,68.22,69.87,0.78s,2.93s,0.42s
[38042],,,,,,,,,,,15,70,0.8406,70.29,70.26,0.78s,2.81s,0.42s
[38042],,,,,,,,,,,15,70,0.8992,68.03,66.75,0.78s,2.93s,0.43s
[38042],,,,,,,,,,,15,70,0.9058,67.98,68.99,0.78s,2.92s,0.42s
[38042],,,,,,,,,,,15,70,0.834,70.43,70.82,0.78s,2.82s,0.42s
[38042],,,,,,,,,,,15,70,0.8439,70.05,70.74,0.78s,2.92s,0.42s
[38042],,,,,,,,,,,15,70,0.848,70.0,70.5,0.79s,2.94s,0.42s
[38042],,,,,,,,,,,15,70,0.8408,70.18,70.74,0.78s,2.82s,0.42s
[38042],,,,,,,,,,,15,70,0.8435,69.85,72.37,0.78s,2.97s,0.42s
[38042],,,,,,,,,,,15,70,0.8658,69.33,71.72,0.79s,2.92s,0.42s
[38042],,,,,,,,,,,15,70,0.8304,70.75,71.78,0.78s,2.81s,0.42s
[38042],,,,,,,,,,,15,70,0.8733,69.18,69.84,0.78s,2.91s,0.42s
[38042],,,,,,,,,,,15,70,0.8788,68.73,69.56,0.78s,2.94s,0.43s
[38042],,,,,,,,,,,15,70,0.9471,66.07,65.89,0.78s,2.80s,0.43s
[38042],,,,,,,,,,,15,70,0.9686,65.4,63.91,0.78s,2.93s,0.43s
[38042],,,,,,,,,,,15,70,1.014,63.63,63.78,0.78s,2.94s,0.43s
[38042],,,,,,,,,,,15,70,0.9363,66.7,66.71,0.78s,2.82s,0.43s
[38042],,,,,,,,,,,15,70,0.9641,65.56,66.39,0.78s,2.96s,0.43s
[38042],,,,,,,,,,,15,70,1.0274,63.38,64.09,0.79s,2.92s,0.43s
[38042],,,,,,,,,,,15,70,0.9439,66.25,66.62,0.78s,2.81s,0.42s
[38042],,,,,,,,,,,15,70,0.9853,65.06,65.01,0.78s,2.92s,0.43s
[38042],,,,,,,,,,,15,70,1.0146,63.57,64.78,0.78s,2.95s,0.42s
[38042],,,,,,,,,,,15,70,0.8113,70.99,71.68,0.78s,2.81s,0.42s
[38042],,,,,,,,,,,15,70,0.8489,69.72,70.56,0.78s,2.91s,0.42s
[38042],,,,,,,,,,,15,70,0.8899,68.5,70.54,0.78s,2.93s,0.43s
[38042],,,,,,,,,,,15,70,0.8239,70.76,71.78,0.79s,2.81s,0.43s
[38042],,,,,,,,,,,15,70,0.8682,69.18,70.54,0.78s,2.96s,0.43s
[38042],,,,,,,,,,,15,70,0.8745,68.89,69.55,0.78s,2.94s,0.43s
[38042],,,,,,,,,,,15,70,0.8264,70.93,70.55,0.78s,2.83s,0.42s
[38042],,,,,,,,,,,15,70,0.885,68.42,68.06,0.79s,2.93s,0.43s
[38042],,,,,,,,,,,15,70,0.8893,68.2,69.94,0.79s,2.93s,0.42s
[38042],,,,,,,,,,,15,70,0.8554,69.68,69.79,0.79s,2.80s,0.42s
[38042],,,,,,,,,,,15,70,0.842,70.1,70.72,0.78s,3.14s,0.42s
[38042],,,,,,,,,,,15,70,0.8695,69.04,70.27,0.78s,2.91s,0.43s
[38042],,,,,,,,,,,15,70,0.8358,70.35,68.64,0.78s,2.79s,0.43s
[38042],,,,,,,,,,,15,70,0.8669,69.17,69.24,0.78s,2.94s,0.42s
[38042],,,,,,,,,,,15,70,0.8726,69.17,71.06,0.78s,2.92s,0.43s
[38042],,,,,,,,,,,15,70,0.8404,70.38,70.66,0.80s,2.81s,0.43s
[38042],,,,,,,,,,,15,70,0.8433,70.3,70.57,0.78s,2.91s,0.42s
[38042],,,,,,,,,,,15,70,0.8649,69.32,68.0,0.78s,2.92s,0.43s
[38042],,,,,,,,,,,16,70,0.8988,67.73,69.06,0.81s,2.90s,0.44s
[38042],,,,,,,,,,,16,70,0.9595,65.88,67.12,0.78s,3.05s,0.53s
[38042],,,,,,,,,,,16,70,0.9699,65.08,67.45,0.78s,3.00s,0.44s
[38042],,,,,,,,,,,16,70,0.8962,68.16,68.29,0.78s,2.83s,0.43s
[38042],,,,,,,,,,,16,70,0.9444,66.29,66.79,0.78s,2.93s,0.43s
[38042],,,,,,,,,,,16,70,1.0005,64.31,65.89,0.78s,2.94s,0.43s
[38042],,,,,,,,,,,16,70,0.9212,67.01,66.99,0.78s,2.81s,0.43s
[38042],,,,,,,,,,,16,70,0.9575,65.9,65.21,0.78s,2.95s,0.43s
[38042],,,,,,,,,,,16,70,0.9828,64.83,66.59,0.78s,2.95s,0.44s
[38042],,,,,,,,,,,16,70,0.7975,71.59,71.29,0.78s,2.82s,0.43s
[38042],,,,,,,,,,,16,70,0.8179,71.16,71.94,0.78s,3.01s,0.51s
[38042],,,,,,,,,,,16,70,0.8482,69.82,70.89,0.78s,2.92s,0.44s
[38042],,,,,,,,,,,16,70,0.7897,72.15,71.81,0.79s,2.81s,0.43s
[38042],,,,,,,,,,,16,70,0.8357,70.38,69.93,0.78s,2.96s,0.43s
[38042],,,,,,,,,,,16,70,0.8594,69.3,70.03,0.78s,2.92s,0.43s
[38042],,,,,,,,,,,16,70,0.8243,70.75,70.76,0.78s,2.82s,0.43s
[38042],,,,,,,,,,,16,70,0.8279,70.57,72.1,0.78s,2.92s,0.43s
[38042],,,,,,,,,,,16,70,0.8565,69.71,71.27,0.78s,2.99s,0.43s
[38042],,,,,,,,,,,16,70,0.7989,71.92,70.73,0.78s,2.91s,0.45s
[38042],,,,,,,,,,,16,70,0.8318,70.46,71.67,0.78s,3.01s,0.44s
[38042],,,,,,,,,,,16,70,0.837,70.19,73.12,0.78s,2.93s,0.43s
[38042],,,,,,,,,,,16,70,0.8121,71.09,70.41,0.78s,2.81s,0.42s
[38042],,,,,,,,,,,16,70,0.8394,70.07,73.07,0.78s,2.94s,0.43s
[38042],,,,,,,,,,,16,70,0.836,70.53,71.71,0.78s,2.93s,0.44s
[38042],,,,,,,,,,,16,70,0.8031,71.49,71.11,0.78s,2.82s,0.42s
[38042],,,,,,,,,,,16,70,0.8274,71.01,70.9,0.78s,2.93s,0.42s
[38042],,,,,,,,,,,16,70,0.8339,70.51,71.62,0.78s,2.96s,0.43s
[38042],,,,,,,,,,,16,70,0.9176,67.37,67.13,0.78s,2.85s,0.43s
[38042],,,,,,,,,,,16,70,0.9578,65.97,67.4,0.78s,2.91s,0.42s
[38042],,,,,,,,,,,16,70,0.9667,65.57,66.8,0.78s,2.93s,0.42s
[38042],,,,,,,,,,,16,70,0.8949,68.3,67.27,0.78s,2.81s,0.43s
[38042],,,,,,,,,,,16,70,0.9665,65.57,65.47,0.78s,2.91s,0.42s
[38042],,,,,,,,,,,16,70,0.9869,64.69,66.06,0.78s,2.92s,0.43s
[38042],,,,,,,,,,,16,70,0.9242,67.1,67.12,0.78s,2.80s,0.43s
[38042],,,,,,,,,,,16,70,0.9534,66.06,64.78,0.78s,2.93s,0.43s
[38042],,,,,,,,,,,16,70,0.9916,64.72,66.39,0.78s,2.92s,0.43s
[38042],,,,,,,,,,,16,70,0.7891,72.05,71.45,0.78s,2.84s,0.43s
[38042],,,,,,,,,,,16,70,0.8205,70.95,72.44,0.78s,2.97s,0.43s
[38042],,,,,,,,,,,16,70,0.8459,69.98,71.8,0.79s,2.92s,0.42s
[38042],,,,,,,,,,,16,70,0.8087,71.22,70.7,0.78s,2.80s,0.42s
[38042],,,,,,,,,,,16,70,0.8388,70.14,70.02,0.78s,2.92s,0.42s
[38042],,,,,,,,,,,16,70,0.8774,68.86,70.99,0.78s,2.92s,0.43s
[38042],,,,,,,,,,,16,70,0.7931,71.94,71.4,0.78s,2.82s,0.43s
[38042],,,,,,,,,,,16,70,0.8495,70.02,70.51,0.78s,2.97s,0.43s
[38042],,,,,,,,,,,16,70,0.8759,68.78,69.12,0.78s,2.92s,0.42s
[38042],,,,,,,,,,,16,70,0.7983,71.53,72.22,0.78s,2.80s,0.42s
[38042],,,,,,,,,,,16,70,0.8109,71.42,70.71,0.78s,2.92s,0.43s
[38042],,,,,,,,,,,16,70,0.8506,69.74,71.27,0.78s,2.90s,0.42s
[38042],,,,,,,,,,,16,70,0.8047,71.53,71.33,0.78s,2.80s,0.42s
[38042],,,,,,,,,,,16,70,0.8311,70.46,70.85,0.78s,2.92s,0.43s
[38042],,,,,,,,,,,16,70,0.8149,71.16,73.12,0.78s,2.93s,0.42s
[38042],,,,,,,,,,,16,70,0.8088,71.58,70.71,0.78s,2.79s,0.43s
[38042],,,,,,,,,,,16,70,0.8332,70.39,70.94,0.78s,2.91s,0.42s
[38042],,,,,,,,,,,16,70,0.8356,70.38,70.39,0.78s,2.94s,0.43s
[38042],,,,,,,,,,,16,70,0.9091,67.6,67.8,0.78s,2.81s,0.42s
[38042],,,,,,,,,,,16,70,0.9615,65.75,67.34,0.79s,2.93s,0.43s
[38042],,,,,,,,,,,16,70,0.9759,65.12,64.86,0.78s,2.92s,0.42s
[38042],,,,,,,,,,,16,70,0.9213,67.27,66.28,0.79s,2.81s,0.42s
[38042],,,,,,,,,,,16,70,0.9584,65.77,66.6,0.78s,2.93s,0.43s
[38042],,,,,,,,,,,16,70,0.9666,65.73,66.31,0.78s,2.93s,0.43s
[38042],,,,,,,,,,,16,70,0.9201,67.29,67.48,0.78s,2.81s,0.42s
[38042],,,,,,,,,,,16,70,0.9588,66.0,66.45,0.78s,2.93s,0.42s
[38042],,,,,,,,,,,16,70,0.9881,64.72,66.18,0.78s,2.94s,0.43s
[38042],,,,,,,,,,,16,70,0.7986,71.76,69.95,0.78s,2.80s,0.43s
[38042],,,,,,,,,,,16,70,0.8245,70.72,72.44,0.78s,2.91s,0.43s
[38042],,,,,,,,,,,16,70,0.833,70.55,70.92,0.78s,2.93s,0.42s
[38042],,,,,,,,,,,16,70,0.7883,72.2,71.12,0.78s,2.81s,0.42s
[38042],,,,,,,,,,,16,70,0.8265,70.55,70.88,0.79s,2.94s,0.43s
[38042],,,,,,,,,,,16,70,0.863,69.31,70.15,0.78s,2.93s,0.43s
[38042],,,,,,,,,,,16,70,0.8009,71.59,71.24,0.78s,2.81s,0.43s
[38042],,,,,,,,,,,16,70,0.8452,69.98,69.64,0.78s,2.94s,0.42s
[38042],,,,,,,,,,,16,70,0.8976,67.98,69.81,0.79s,2.92s,0.43s
[38042],,,,,,,,,,,16,70,0.8035,71.54,72.36,0.78s,2.82s,0.43s
[38042],,,,,,,,,,,16,70,0.8165,71.09,71.82,0.78s,2.93s,0.43s
[38042],,,,,,,,,,,16,70,0.8585,69.36,69.34,0.78s,2.94s,0.42s
[38042],,,,,,,,,,,16,70,0.8102,71.03,71.72,0.78s,2.82s,0.42s
[38042],,,,,,,,,,,16,70,0.8056,71.4,71.83,0.78s,2.91s,0.43s
[38042],,,,,,,,,,,16,70,0.8316,70.6,71.98,0.78s,2.93s,0.43s
[38042],,,,,,,,,,,16,70,0.8085,71.35,71.71,0.78s,2.80s,0.43s
[38042],,,,,,,,,,,16,70,0.83,70.78,71.76,0.79s,2.93s,0.42s
[38042],,,,,,,,,,,16,70,0.8485,70.01,71.34,0.78s,2.94s,0.42s
[38042],,,,,,,,,,,16,70,0.9236,67.2,66.95,0.78s,2.82s,0.43s
[38042],,,,,,,,,,,16,70,0.9501,66.15,66.27,0.78s,2.95s,0.42s
[38042],,,,,,,,,,,16,70,0.9761,65.3,66.27,0.78s,2.91s,0.43s
[38042],,,,,,,,,,,16,70,0.9094,67.71,68.6,0.78s,2.80s,0.42s
[38042],,,,,,,,,,,16,70,0.9657,65.55,64.96,0.78s,2.96s,0.43s
[38042],,,,,,,,,,,16,70,0.9811,64.88,66.89,0.78s,2.92s,0.43s
[38042],,,,,,,,,,,16,70,0.9183,67.11,67.65,0.78s,2.82s,0.43s
[38042],,,,,,,,,,,16,70,0.9451,66.05,67.25,0.78s,2.94s,0.42s
[38042],,,,,,,,,,,16,70,0.9877,64.8,65.48,0.78s,2.92s,0.42s
[38042],,,,,,,,,,,16,70,0.7687,72.73,72.09,0.78s,2.81s,0.42s
[38042],,,,,,,,,,,16,70,0.8074,71.27,71.75,0.78s,2.92s,0.42s
[38042],,,,,,,,,,,16,70,0.8526,70.02,70.66,0.78s,2.92s,0.42s
[38042],,,,,,,,,,,16,70,0.816,70.93,70.41,0.78s,2.79s,0.43s
[38042],,,,,,,,,,,16,70,0.8345,70.65,70.92,0.78s,2.94s,0.43s
[38042],,,,,,,,,,,16,70,0.864,69.31,69.94,0.78s,2.95s,0.43s
[38042],,,,,,,,,,,16,70,0.8095,71.48,72.03,0.78s,2.80s,0.43s
[38042],,,,,,,,,,,16,70,0.871,69.09,69.69,0.78s,2.96s,0.43s
[38042],,,,,,,,,,,16,70,0.881,68.67,68.86,0.78s,2.95s,0.43s
[38042],,,,,,,,,,,16,70,0.7968,71.59,70.99,0.78s,2.83s,0.43s
[38042],,,,,,,,,,,16,70,0.8088,71.24,73.13,0.78s,2.94s,0.42s
[38042],,,,,,,,,,,16,70,0.8288,70.47,72.58,0.79s,2.95s,0.42s
[38042],,,,,,,,,,,16,70,0.8033,71.75,72.36,0.78s,2.82s,0.42s
[38042],,,,,,,,,,,16,70,0.8231,70.82,70.46,0.78s,2.94s,0.43s
[38042],,,,,,,,,,,16,70,0.8325,70.49,71.13,0.79s,2.93s,0.43s
[38042],,,,,,,,,,,16,70,0.8032,71.76,72.27,0.78s,2.82s,0.42s
[38042],,,,,,,,,,,16,70,0.8288,70.73,70.99,0.78s,2.93s,0.42s
[38042],,,,,,,,,,,16,70,0.8508,69.88,71.5,0.78s,2.93s,0.42s
[38042],,,,,,,,,,,16,70,0.9158,67.55,66.34,0.78s,2.81s,0.43s
[38042],,,,,,,,,,,16,70,0.9411,66.38,65.5,0.78s,2.92s,0.42s
[38042],,,,,,,,,,,16,70,0.9809,64.94,64.9,0.78s,2.93s,0.43s
[38042],,,,,,,,,,,16,70,0.9081,67.65,66.93,0.78s,2.80s,0.42s
[38042],,,,,,,,,,,16,70,0.9378,66.62,66.86,0.78s,2.91s,0.42s
[38042],,,,,,,,,,,16,70,0.9999,64.2,64.96,0.79s,2.92s,0.44s
[38042],,,,,,,,,,,16,70,0.9287,67.09,68.09,0.78s,2.83s,0.42s
[38042],,,,,,,,,,,16,70,0.9614,65.71,66.5,0.78s,2.93s,0.42s
[38042],,,,,,,,,,,16,70,1.0012,64.2,65.79,0.78s,2.93s,0.43s
[38042],,,,,,,,,,,16,70,0.7832,72.29,71.59,0.78s,2.82s,0.42s
[38042],,,,,,,,,,,16,70,0.8255,70.6,72.19,0.78s,2.92s,0.42s
[38042],,,,,,,,,,,16,70,0.8611,69.47,68.9,0.78s,2.93s,0.43s
[38042],,,,,,,,,,,16,70,0.7948,72.06,72.3,0.79s,2.82s,0.42s
[38042],,,,,,,,,,,16,70,0.838,70.28,70.85,0.78s,2.93s,0.43s
[38042],,,,,,,,,,,16,70,0.8474,70.11,69.73,0.78s,2.95s,0.43s
[38042],,,,,,,,,,,16,70,0.7957,71.77,70.73,0.78s,2.80s,0.42s
[38042],,,,,,,,,,,16,70,0.8573,69.57,70.69,0.79s,2.93s,0.42s
[38042],,,,,,,,,,,16,70,0.866,69.29,70.02,0.79s,2.94s,0.43s
[38042],,,,,,,,,,,16,70,0.8225,71.0,71.61,0.79s,2.83s,0.43s
[38042],,,,,,,,,,,16,70,0.8153,71.0,71.17,0.78s,3.15s,0.46s
[38042],,,,,,,,,,,16,70,0.8401,70.47,72.66,0.78s,2.96s,0.42s
[38042],,,,,,,,,,,16,70,0.8066,71.26,72.29,0.78s,2.80s,0.42s
[38042],,,,,,,,,,,16,70,0.8414,69.9,70.53,0.78s,2.92s,0.42s
[38042],,,,,,,,,,,16,70,0.8398,70.37,70.23,0.78s,2.90s,0.42s
[38042],,,,,,,,,,,16,70,0.8152,71.03,71.38,0.80s,2.81s,0.43s
[38042],,,,,,,,,,,16,70,0.8136,71.13,72.93,0.78s,2.91s,0.42s
[38042],,,,,,,,,,,16,70,0.8457,70.17,71.55,0.78s,2.92s,0.43s
[38042],,,,,,,,,,,17,70,0.8683,69.01,67.2,0.81s,2.90s,0.45s
[38042],,,,,,,,,,,17,70,0.9211,67.07,67.18,0.78s,3.03s,0.45s
[38042],,,,,,,,,,,17,70,0.9508,66.29,67.45,0.78s,2.97s,0.45s
[38042],,,,,,,,,,,17,70,0.8761,68.86,68.69,0.78s,2.81s,0.43s
[38042],,,,,,,,,,,17,70,0.9227,67.31,67.33,0.78s,2.93s,0.43s
[38042],,,,,,,,,,,17,70,0.9681,65.47,66.53,0.78s,2.92s,0.43s
[38042],,,,,,,,,,,17,70,0.8989,67.8,68.37,0.78s,2.83s,0.43s
[38042],,,,,,,,,,,17,70,0.9349,66.56,65.84,0.78s,2.93s,0.43s
[38042],,,,,,,,,,,17,70,0.9692,65.19,66.68,0.78s,2.92s,0.43s
[38042],,,,,,,,,,,17,70,0.7671,72.72,72.87,0.78s,2.80s,0.42s
[38042],,,,,,,,,,,17,70,0.7871,72.01,70.41,0.78s,3.04s,0.55s
[38042],,,,,,,,,,,17,70,0.8297,70.5,70.66,0.78s,2.93s,0.43s
[38042],,,,,,,,,,,17,70,0.7638,73.09,73.3,0.79s,2.82s,0.43s
[38042],,,,,,,,,,,17,70,0.8183,70.84,70.11,0.78s,2.94s,0.43s
[38042],,,,,,,,,,,17,70,0.8332,70.43,69.11,0.78s,2.95s,0.43s
[38042],,,,,,,,,,,17,70,0.8014,71.59,71.72,0.78s,2.82s,0.44s
[38042],,,,,,,,,,,17,70,0.8054,71.48,73.14,0.78s,2.97s,0.44s
[38042],,,,,,,,,,,17,70,0.8313,70.53,70.86,0.78s,2.93s,0.43s
[38042],,,,,,,,,,,17,70,0.765,72.92,73.04,0.78s,2.90s,0.44s
[38042],,,,,,,,,,,17,70,0.7987,71.49,70.95,0.78s,2.98s,0.43s
[38042],,,,,,,,,,,17,70,0.8002,71.71,73.75,0.78s,2.94s,0.43s
[38042],,,,,,,,,,,17,70,0.7776,72.56,71.31,0.78s,2.82s,0.43s
[38042],,,,,,,,,,,17,70,0.7975,71.7,71.28,0.78s,2.94s,0.42s
[38042],,,,,,,,,,,17,70,0.8078,71.26,72.75,0.78s,2.93s,0.43s
[38042],,,,,,,,,,,17,70,0.7716,72.6,72.85,0.78s,2.82s,0.43s
[38042],,,,,,,,,,,17,70,0.8046,71.39,71.08,0.78s,2.93s,0.42s
[38042],,,,,,,,,,,17,70,0.8061,71.64,70.87,0.78s,2.95s,0.42s
[38042],,,,,,,,,,,17,70,0.8961,68.06,68.04,0.78s,2.83s,0.43s
[38042],,,,,,,,,,,17,70,0.9281,66.75,66.56,0.78s,2.93s,0.42s
[38042],,,,,,,,,,,17,70,0.9407,66.52,67.15,0.78s,2.92s,0.43s
[38042],,,,,,,,,,,17,70,0.8718,69.11,69.61,0.78s,2.79s,0.43s
[38042],,,,,,,,,,,17,70,0.9455,66.32,67.05,0.78s,2.92s,0.43s
[38042],,,,,,,,,,,17,70,0.964,65.73,67.03,0.78s,2.92s,0.43s
[38042],,,,,,,,,,,17,70,0.9088,67.6,66.95,0.78s,2.80s,0.43s
[38042],,,,,,,,,,,17,70,0.9362,66.82,68.07,0.78s,2.92s,0.43s
[38042],,,,,,,,,,,17,70,0.977,65.17,66.42,0.78s,2.93s,0.43s
